Time,time,xPos,yPos,yaw,xVel,yVel,zAngVel
0.0,0.0,1.2888282537460327,-0.021701516583561897,0.051447599285019456,0.002837114356762489,-0.00124155592387912,-0.00010834702698048204
4.76837158203125e-06,4.76837158203125e-06,1.2888282537460327,-0.021701516583561897,0.051447599285019456,0.002837114356762489,-0.00124155592387912,-0.00010834702698048204
1.049041748046875e-05,1.049041748046875e-05,1.2895859479904175,-0.0218673013150692,0.051511428652047865,0.0047146908079085895,-0.0017947302305062543,0.000378374446881935
1.5974044799804688e-05,1.5974044799804688e-05,1.2895859479904175,-0.0218673013150692,0.051511428652047865,0.0047146908079085895,-0.0017947302305062543,0.000378374446881935
5.936622619628906e-05,5.936622619628906e-05,1.2896620035171509,-0.021891165524721146,0.05150477026105668,0.0046690682637844805,-0.0018234096074036723,-4.7440196794923395e-05
6.532669067382812e-05,6.532669067382812e-05,1.2897391319274902,-0.02191673219203949,0.051504350098120245,0.004704458879157351,-0.0017986500896459568,-0.00038125834544189274
6.890296936035156e-05,6.890296936035156e-05,1.2897391319274902,-0.02191673219203949,0.051504350098120245,0.004704458879157351,-0.0017986500896459568,-0.00038125834544189274
7.343292236328125e-05,7.343292236328125e-05,1.2898896932601929,-0.021964181214571,0.05149633226008075,0.004814166531406747,-0.0016896626835680153,0.0008064051507972181
0.00017499923706054688,0.00017499923706054688,1.291414737701416,-0.02181369438767433,0.051418692750261674,0.008448326970618847,-0.0014759227000522425,0.0009822715073823929
0.00020885467529296875,0.00020885467529296875,1.2914830446243286,-0.02182169072329998,0.051417410091715646,0.008495536568292284,-0.0014021883711087427,-0.0001571494503878057
0.0003077983856201172,0.0003077983856201172,1.2916203737258911,-0.021839173510670662,0.051417787302697054,0.008496703968134426,-0.001693770600105657,0.00037694774800911546
0.0004718303680419922,0.0004718303680419922,1.2916890382766724,-0.021849382668733597,0.05142801084306942,0.008516180472095763,-0.0017404420470495709,0.001275849062949419
0.00047707557678222656,0.00047707557678222656,1.2917580604553223,-0.021859310567378998,0.05142524446563255,0.00857790254651865,-0.00162909033178753,-0.00034161758958362043
0.0004820823669433594,0.0004820823669433594,1.2918949127197266,-0.021880311891436577,0.05143388393809613,0.008464211063335995,-0.0017793866679783122,0.00033630503457970917
0.0004868507385253906,0.0004868507385253906,1.2918949127197266,-0.021880311891436577,0.05143388393809613,0.008464211063335995,-0.0017793866679783122,0.00033630503457970917
0.0004906654357910156,0.0004906654357910156,1.291962742805481,-0.021890832111239433,0.05143354393846863,0.008331337371083958,-0.0017219585789189293,-4.655712837120518e-05
0.0006020069122314453,0.0006020069122314453,1.2921637296676636,-0.02191997319459915,0.0514287184988284,0.008319840931054546,-0.0015501176710742985,-3.811069473158568e-05
0.0006234645843505859,0.0006234645843505859,1.2921637296676636,-0.02191997319459915,0.0514287184988284,0.008319840931054546,-0.0015501176710742985,-3.811069473158568e-05
0.00118255615234375,0.00118255615234375,1.2921637296676636,-0.02191997319459915,0.0514287184988284,0.008319840931054546,-0.0015501176710742985,-3.811069473158568e-05
0.0011875629425048828,0.0011875629425048828,1.2923675775527954,-0.021945228800177574,0.051422280897264756,0.00828902358169479,-0.001469814093451662,-0.00014075340004637837
0.0011925697326660156,0.0011925697326660156,1.2923675775527954,-0.021945228800177574,0.051422280897264756,0.00828902358169479,-0.001469814093451662,-0.00014075340004637837
0.0011966228485107422,0.0011966228485107422,1.2925031185150146,-0.02196357399225235,0.05142370100417625,0.008493509917605639,-0.0016392966820605746,-0.0006266385316848755
0.0012209415435791016,0.0012209415435791016,1.2926414012908936,-0.02198459394276142,0.05142559012237081,0.008587634818562688,-0.001831599556674809,0.0003172259603161365
0.00173187255859375,0.00173187255859375,1.2903027534484863,-0.020696941763162613,0.05134312634043685,0.0027239395105076517,0.0016755714865196824,-8.156659896485507e-05
0.0032889842987060547,0.0032889842987060547,1.290324091911316,-0.020682819187641144,0.051342736072229826,0.002776551962456186,0.0015774096135135894,-4.400502803036943e-05
0.003293752670288086,0.003293752670288086,1.290324091911316,-0.020682819187641144,0.051342736072229826,0.002776551962456186,0.0015774096135135894,-4.400502803036943e-05
0.0032968521118164062,0.0032968521118164062,1.290405035018921,-0.02062041498720646,0.05133376479582543,0.0027156869666196816,0.0019512103088423186,0.0007614586502313614
0.003301858901977539,0.003301858901977539,1.290405035018921,-0.02062041498720646,0.05133376479582543,0.0027156869666196816,0.0019512103088423186,0.0007614586502313614
0.0033075809478759766,0.0033075809478759766,1.2904449701309204,-0.020587759092450142,0.051334558615920484,0.0026821726322878952,0.0017695524710189823,0.0009577692253515124
0.003315448760986328,0.003315448760986328,1.2892926931381226,-0.020620886236429214,0.051317634646604986,-0.00019809273882482234,0.0018326994285983616,0.0009577692253515124
0.003319978713989258,0.003319978713989258,1.2892874479293823,-0.020592747256159782,0.05131782611339242,-0.0002523383885886377,0.0017365067185446047,-8.920804975787178e-05
0.003322124481201172,0.003322124481201172,1.2892874479293823,-0.020592747256159782,0.05131782611339242,-0.0002523383885886377,0.0017365067185446047,-8.920804975787178e-05
0.003577709197998047,0.003577709197998047,1.2892849445343018,-0.020579593256115913,0.051330336877502575,-0.00020186440482267276,0.0015760594548519954,0.0015638814074918628
0.003580808639526367,0.003580808639526367,1.2892770767211914,-0.02053888328373432,0.051334141086557906,-0.0001790748477629379,0.0016558452786505633,0.0004947987617924809
0.0035865306854248047,0.0035865306854248047,1.2892714738845825,-0.020511435344815254,0.05134480637424446,-0.0003865312824493611,0.001662527531723634,0.0015104428166523576
0.0035927295684814453,0.0035927295684814453,1.2892714738845825,-0.020511435344815254,0.05134480637424446,-0.0003865312824493611,0.001662527531723634,0.0015104428166523576
0.003882884979248047,0.003882884979248047,1.2892649173736572,-0.020483221858739853,0.05134483114576222,-0.0003456094845697931,0.001845823070092553,-0.0004204094875603914
0.003887176513671875,0.003887176513671875,1.2892612218856812,-0.02046795003116131,0.051347683847391745,-0.0003771576103693791,0.0020087793406192243,0.00035912124440073967
0.004173755645751953,0.004173755645751953,1.2892532348632812,-0.02043635956943035,0.0513520537718961,-0.0003589792081168401,0.0019620504119086312,0.00047469811397604644
0.00417780876159668,0.00417780876159668,1.2892532348632812,-0.02043635956943035,0.0513520537718961,-0.0003589792081168401,0.0019620504119086312,0.00047469811397604644
0.004182577133178711,0.004182577133178711,1.289467453956604,-0.02122393809258938,0.05147891261880964,0.00020668077424160694,-0.0002299001116952047,-0.00010694743104977533
0.004187345504760742,0.004187345504760742,1.289467453956604,-0.02122393809258938,0.05147891261880964,0.00020668077424160694,-0.0002299001116952047,-0.00010694743104977533
0.026051759719848633,0.026051759719848633,1.289467453956604,-0.02122393809258938,0.05147891261880964,0.00020668077424160694,-0.0002299001116952047,-0.00010694743104977533
0.026055574417114258,0.026055574417114258,1.2894686460494995,-0.02123279869556427,0.051475224180066136,-1.560924018404979e-05,-0.0006108891759049169,0.00047473330050706863
0.02606058120727539,0.02606058120727539,1.2894651889801025,-0.021247083321213722,0.05148831083156462,-8.889956240546496e-05,-0.0003230833978078992,0.0006311731413006783
0.026065826416015625,0.026065826416015625,1.2894651889801025,-0.021247083321213722,0.05148831083156462,-8.889956240546496e-05,-0.0003230833978078992,0.0006311731413006783
0.02607131004333496,0.02607131004333496,1.2894651889801025,-0.021247083321213722,0.05148831083156462,-8.889956240546496e-05,-0.0003230833978078992,0.0006311731413006783
0.026178836822509766,0.026178836822509766,1.289462924003601,-0.021252481266856194,0.05149708556014144,-7.362194364275403e-05,-0.0003372110262042009,0.0008012502803467214
0.0263364315032959,0.0263364315032959,1.289462924003601,-0.021252481266856194,0.05149708556014144,-7.362194364275403e-05,-0.0003372110262042009,0.0008012502803467214
0.02655935287475586,0.02655935287475586,1.291014552116394,-0.02095317468047142,0.05131614757235616,0.003803545444469398,0.0002295571920932336,-0.00012227564002387226
0.026564359664916992,0.026564359664916992,1.291076421737671,-0.020947789773344994,0.05130860293187245,0.003929890178961455,0.00012683812098496434,-0.001120442757382989
