Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
0.008542060852050781,0.0,0.0,0.0,0.0,0.0,0.0
0.0590975284576416,0.0,0.0,0.0,0.0,0.0,0.0
0.10959267616271973,0.0,0.0,0.0,0.0,0.0,0.0
0.16072583198547363,0.0,0.0,0.0,0.0,0.0,0.0
0.21172666549682617,0.0,0.0,0.0,0.0,0.0,0.0
0.26479578018188477,0.0,0.0,0.0,0.0,0.0,0.0
0.3145942687988281,0.0,0.0,0.0,0.0,0.0,0.0
0.36508607864379883,0.0,0.0,0.0,0.0,0.0,0.0
0.41550159454345703,0.0,0.0,0.0,0.0,0.0,0.0
0.46607041358947754,0.0,0.0,0.0,0.0,0.0,0.0
0.5168876647949219,0.0,0.0,0.0,0.0,0.0,0.0
0.5671589374542236,0.0,0.0,0.0,0.0,0.0,0.0
0.6174728870391846,0.0,0.0,0.0,0.0,0.0,0.0
0.6677870750427246,0.0,0.0,0.0,0.0,0.0,0.0
0.7181189060211182,0.0,0.0,0.0,0.0,0.0,0.0
0.7685439586639404,0.0,0.0,0.0,0.0,0.0,0.0
0.8189122676849365,0.0,0.0,0.0,0.0,0.0,0.0
0.8691940307617188,0.0,0.0,0.0,0.0,0.0,0.0
0.9196135997772217,0.0,0.0,0.0,0.0,0.0,0.0
0.9699339866638184,0.0,0.0,0.0,0.0,0.0,0.0
1.020399570465088,0.0,0.0,0.0,0.0,0.0,0.0
1.0708394050598145,0.0,0.0,0.0,0.0,0.0,0.0
1.121079921722412,0.0,0.0,0.0,0.0,0.0,0.0
1.171475887298584,0.0,0.0,0.0,0.0,0.0,0.0
1.2216999530792236,0.0,0.0,0.0,0.0,0.0,0.0
1.2720682621002197,0.0,0.0,0.0,0.0,0.0,0.0
1.3225643634796143,0.0,0.0,0.0,0.0,0.0,0.0
1.3730535507202148,0.0,0.0,0.0,0.0,0.0,0.0
1.4236037731170654,0.0,0.0,0.0,0.0,0.0,0.0
1.474029302597046,0.0,0.0,0.0,0.0,0.0,0.0
1.524562120437622,0.0,0.0,0.0,0.0,0.0,0.0
1.574998378753662,0.0,0.0,0.0,0.0,0.0,0.0
1.6254770755767822,0.0,0.0,0.0,0.0,0.0,0.0
1.6758687496185303,0.0,0.0,0.0,0.0,0.0,0.0
1.7264313697814941,0.0,0.0,0.0,0.0,0.0,0.0
1.7769534587860107,0.0,0.0,0.0,0.0,0.0,0.0
1.8273773193359375,0.0,0.0,0.0,0.0,0.0,0.0
1.877824068069458,0.0,0.0,0.0,0.0,0.0,0.0
1.928236961364746,0.0,0.0,0.0,0.0,0.0,0.0
1.9785666465759277,0.0,0.0,0.0,0.0,0.0,0.0
2.0288290977478027,0.0,0.0,0.0,0.0,0.0,0.0
2.079137086868286,0.0,0.0,0.0,0.0,0.0,0.0
2.129477024078369,0.0,0.0,0.0,0.0,0.0,0.0
2.1799798011779785,0.0,0.0,0.0,0.0,0.0,0.0
2.2307252883911133,0.0,0.0,0.0,0.0,0.0,0.0
2.281154155731201,0.0,0.0,0.0,0.0,0.0,0.0
2.3314006328582764,0.0,0.0,0.0,0.0,0.0,0.0
2.3816745281219482,0.0,0.0,0.0,0.0,0.0,0.0
2.4319615364074707,0.0,0.0,0.0,0.0,0.0,0.0
2.482292890548706,0.0,0.0,0.0,0.0,0.0,0.0
2.5327441692352295,0.0,0.0,0.0,0.0,0.0,0.0
2.5831246376037598,0.0,0.0,0.0,0.0,0.0,0.0
2.6334290504455566,0.0,0.0,0.0,0.0,0.0,0.0
2.6837191581726074,0.0,0.0,0.0,0.0,0.0,0.0
2.7340831756591797,0.0,0.0,0.0,0.0,0.0,0.0
2.784397602081299,0.0,0.0,0.0,0.0,0.0,0.0
2.8347299098968506,0.0,0.0,0.0,0.0,0.0,0.0
2.8850507736206055,0.0,0.0,0.0,0.0,0.0,0.0
2.9354591369628906,0.0,0.0,0.0,0.0,0.0,0.0
2.9858076572418213,0.0,0.0,0.0,0.0,0.0,0.0
3.0361571311950684,0.0,0.0,0.0,0.0,0.0,0.0
3.0864882469177246,0.0,0.0,0.0,0.0,0.0,0.0
3.136899709701538,0.0,0.0,0.0,0.0,0.0,0.0
3.1871657371520996,0.0,0.0,0.0,0.0,0.0,0.0
3.2378084659576416,0.0,0.0,0.0,0.0,0.0,0.0
3.288142204284668,0.0,0.0,0.0,0.0,0.0,0.0
3.33842396736145,0.0,0.0,0.0,0.0,0.0,0.0
3.388723373413086,0.0,0.0,0.0,0.0,0.0,0.0
3.4390640258789062,0.0,0.0,0.0,0.0,0.0,0.0
3.4893195629119873,0.0,0.0,0.0,0.0,0.0,0.0
3.539818525314331,0.0,0.0,0.0,0.0,0.0,0.0
3.590193510055542,0.0,0.0,0.0,0.0,0.0,0.0
3.6404881477355957,0.0,0.0,0.0,0.0,0.0,0.0
3.690844774246216,0.0,0.0,0.0,0.0,0.0,0.0
3.741086483001709,0.0,0.0,0.0,0.0,0.0,0.0
3.791496515274048,0.0,0.0,0.0,0.0,0.0,0.0
3.841886043548584,0.0,0.0,0.0,0.0,0.0,0.0
3.892118215560913,0.0,0.0,0.0,0.0,0.0,0.0
3.9425063133239746,0.0,0.0,0.0,0.0,0.0,0.0
3.9929275512695312,0.0,0.0,0.0,0.0,0.0,0.0
4.043353080749512,0.0,0.0,0.0,0.0,0.0,0.0
4.093868017196655,0.0,0.0,0.0,0.0,0.0,0.0
4.1471266746521,0.0,0.0,0.0,0.0,0.0,0.0
4.197644472122192,0.0,0.0,0.0,0.0,0.0,0.0
4.248599290847778,0.0,0.0,0.0,0.0,0.0,0.0
4.299468994140625,0.0,0.0,0.0,0.0,0.0,0.0
4.3494932651519775,0.0,0.0,0.0,0.0,0.0,0.0
4.399935245513916,0.0,0.0,0.0,0.0,0.0,0.0
4.450347900390625,0.0,0.0,0.0,0.0,0.0,0.0
4.498172283172607,0.0,0.0,0.0,0.0,0.0,-0.11376283317804337
4.514008522033691,0.0,0.0,0.0,0.0,0.0,-0.14417960867285728
4.530403137207031,0.0,0.0,0.0,0.0,0.0,-0.2916857376694679
4.54604434967041,0.0,0.0,0.0,0.0,0.0,-0.40887683629989624
4.570022106170654,0.0,0.0,0.0,0.0,0.0,-0.5608589798212051
4.5860044956207275,0.0,0.0,0.0,0.0,0.0,-0.6736757308244705
4.618311405181885,0.0,0.0,0.0,0.0,0.0,-0.6910712867975235
4.633961915969849,0.0,0.0,0.0,0.0,0.0,-0.712739422917366
4.673995733261108,0.0,0.0,0.0,0.0,0.0,-0.9427472949028015
4.689977169036865,0.0,0.0,0.0,0.0,0.0,-1.0296233296394348
4.706037998199463,0.0,0.0,0.0,0.0,0.0,-1.2682780623435974
4.722348928451538,0.0,0.0,0.0,0.0,0.0,-1.3594266772270203
4.746052980422974,0.0,0.0,0.0,0.0,0.0,-1.4505752921104431
4.761955499649048,0.0,0.0,0.0,0.0,0.0,-1.480992078781128
4.777972221374512,0.0,0.0,0.0,0.0,0.0,-1.5504725575447083
4.828288793563843,0.0,0.0,0.0,0.0,0.0,-1.5504725575447083
4.849985361099243,0.0,0.0,0.0,0.0,0.0,-1.467970848083496
4.866015195846558,0.0,0.0,0.0,0.0,0.0,-1.3594266772270203
4.882019281387329,0.0,0.0,0.0,0.0,0.0,-0.764824390411377
4.898452281951904,0.0,0.0,0.0,0.0,0.0,-0.4392935782670975
4.9223737716674805,0.0,0.0,0.0,0.0,0.0,0.0
4.938009023666382,0.0,0.0,0.0,0.0,0.0,0.0
4.988261699676514,0.0,0.0,0.0,0.0,0.0,0.0
5.038578748703003,0.0,0.0,0.0,0.0,0.0,0.0
5.088901519775391,0.0,0.0,0.0,0.0,0.0,0.0
5.139163494110107,0.0,0.0,0.0,0.0,0.0,0.0
5.189595699310303,0.0,0.0,0.0,0.0,0.0,0.0
5.202372074127197,0.0,0.0,0.0,0.0,0.0,0.0
5.218142986297607,0.35394349694252014,0.0,0.0,0.0,0.0,0.0
5.234072923660278,1.0756045281887054,0.0,0.0,0.0,0.0,0.0
5.250007629394531,1.3504745364189148,0.0,0.0,0.0,0.0,0.0
5.274052858352661,1.625446379184723,0.0,0.0,0.0,0.0,0.0
5.289968729019165,1.866033911705017,0.0,0.0,0.0,0.0,0.0
5.306031703948975,2.003468871116638,0.0,0.0,0.0,0.0,0.0
5.338022232055664,2.037853181362152,0.0,0.0,0.0,0.0,0.0
5.388407945632935,2.037853181362152,0.0,0.0,0.0,0.0,0.0
5.438754558563232,2.037853181362152,0.0,0.0,0.0,0.0,0.0
5.4890594482421875,2.037853181362152,0.0,0.0,0.0,0.0,0.0
5.5394673347473145,2.037853181362152,0.0,0.0,0.0,0.0,0.0
5.589713096618652,2.037853181362152,0.0,0.0,0.0,0.0,0.0
5.6400134563446045,2.037853181362152,0.0,0.0,0.0,0.0,0.0
5.690308570861816,2.037853181362152,0.0,0.0,0.0,0.0,0.0
5.730079412460327,2.003468871116638,0.0,0.0,0.0,0.0,0.0
5.745983362197876,2.037853181362152,0.0,0.0,0.0,0.0,0.0
5.79651665687561,2.037853181362152,0.0,0.0,0.0,0.0,0.0
5.846989154815674,2.037853181362152,0.0,0.0,0.0,0.0,0.0
5.897791624069214,2.037853181362152,0.0,0.0,0.0,0.0,0.0
5.90703821182251,2.003468871116638,0.0,0.0,0.0,0.0,0.0
5.922161102294922,2.037853181362152,0.0,0.0,0.0,0.0,0.0
5.961965560913086,2.003468871116638,0.0,0.0,0.0,0.0,0.0
6.012568712234497,2.003468871116638,0.0,0.0,0.0,0.0,0.0
6.063349485397339,2.003468871116638,0.0,0.0,0.0,0.0,0.0
6.113929748535156,2.003468871116638,0.0,0.0,0.0,0.0,0.0
6.1645355224609375,2.003468871116638,0.0,0.0,0.0,0.0,0.0
6.202230930328369,2.003468871116638,0.0,0.0,0.0,0.0,0.0
6.242021799087524,2.003468871116638,0.0,0.0,0.0,0.0,0.0
6.292361259460449,2.003468871116638,0.0,0.0,0.0,0.0,0.0
6.306668996810913,2.003468871116638,0.0,0.0,0.0,0.0,0.0
6.357122182846069,2.003468871116638,0.0,0.0,0.0,0.0,0.0
6.408090353012085,2.003468871116638,0.0,0.0,0.0,0.0,0.0
6.457975625991821,2.003468871116638,0.0,0.0,0.0,0.0,0.0
6.506146192550659,2.003468871116638,0.0,0.0,0.0,0.0,0.0
6.556427240371704,2.003468871116638,0.0,0.0,0.0,0.0,0.0
6.606724739074707,2.003468871116638,0.0,0.0,0.0,0.0,0.0
6.64201807975769,2.003468871116638,0.0,0.0,0.0,0.0,0.0
6.657975673675537,2.003468871116638,0.0,0.0,0.0,0.0,0.0
6.698332786560059,2.003468871116638,0.0,0.0,0.0,0.0,0.7170120477676392
6.714050769805908,2.003468871116638,0.0,0.0,0.0,0.0,1.2508825063705444
6.729994297027588,2.003468871116638,0.0,0.0,0.0,0.0,2.07122004032135
6.746044158935547,2.003468871116638,0.0,0.0,0.0,0.0,2.053824484348297
6.7965497970581055,2.003468871116638,0.0,0.0,0.0,0.0,2.053824484348297
6.846982479095459,2.003468871116638,0.0,0.0,0.0,0.0,2.053824484348297
6.8977320194244385,2.003468871116638,0.0,0.0,0.0,0.0,2.053824484348297
6.948280334472656,2.003468871116638,0.0,0.0,0.0,0.0,2.053824484348297
6.998845100402832,2.003468871116638,0.0,0.0,0.0,0.0,2.053824484348297
7.049389600753784,2.003468871116638,0.0,0.0,0.0,0.0,2.053824484348297
7.099767446517944,2.003468871116638,0.0,0.0,0.0,0.0,2.053824484348297
7.150972127914429,2.003468871116638,0.0,0.0,0.0,0.0,2.053824484348297
7.154007196426392,2.003468871116638,0.0,0.0,0.0,0.0,2.0581988096237183
7.169975757598877,2.003468871116638,0.0,0.0,0.0,0.0,2.049450159072876
7.186015367507935,2.003468871116638,0.0,0.0,0.0,0.0,2.053824484348297
7.226294994354248,2.003468871116638,0.0,0.0,0.0,0.0,2.049450159072876
7.242090225219727,2.003468871116638,0.0,0.0,0.0,0.0,2.053824484348297
7.2579662799835205,2.003468871116638,0.0,0.0,0.0,0.0,2.049450159072876
7.308267831802368,2.003468871116638,0.0,0.0,0.0,0.0,2.049450159072876
7.3141396045684814,2.003468871116638,0.0,0.0,0.0,0.0,2.053824484348297
7.3300793170928955,2.003468871116638,0.0,0.0,0.0,0.0,2.049450159072876
7.380368232727051,2.003468871116638,0.0,0.0,0.0,0.0,2.049450159072876
7.3859734535217285,2.003468871116638,0.0,0.0,0.0,0.0,2.053824484348297
7.436251401901245,2.003468871116638,0.0,0.0,0.0,0.0,2.053824484348297
7.4865875244140625,2.003468871116638,0.0,0.0,0.0,0.0,2.053824484348297
7.537103176116943,2.003468871116638,0.0,0.0,0.0,0.0,2.053824484348297
7.587509632110596,2.003468871116638,0.0,0.0,0.0,0.0,2.053824484348297
7.626102447509766,2.003468871116638,0.0,0.0,0.0,0.0,2.053824484348297
7.650094270706177,2.003468871116638,0.0,0.0,0.0,0.0,2.053824484348297
7.698238372802734,2.003468871116638,0.0,0.0,0.0,0.0,2.053824484348297
7.716654539108276,2.003468871116638,0.0,0.0,0.0,0.0,2.053824484348297
7.738045930862427,2.003468871116638,0.0,0.0,0.0,0.0,2.053824484348297
7.7884132862091064,2.003468871116638,0.0,0.0,0.0,0.0,2.053824484348297
7.838670969009399,2.003468871116638,0.0,0.0,0.0,0.0,2.053824484348297
7.858086109161377,2.003468871116638,0.0,0.0,0.0,0.0,2.053824484348297
7.874032497406006,2.003468871116638,0.0,0.0,0.0,0.0,2.053824484348297
7.89003324508667,2.003468871116638,0.0,0.0,0.0,0.0,2.053824484348297
7.914583921432495,2.003468871116638,0.0,0.0,0.0,0.0,2.053824484348297
7.930286169052124,2.003468871116638,0.0,0.0,0.0,0.0,2.053824484348297
