Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
11.420113801956177,0.0,0.0,0.0,0.0,0.0,0.0
11.421630382537842,0.0,0.0,0.0,0.0,0.0,0.0
11.472001314163208,0.0,0.0,0.0,0.0,0.0,0.0
11.52223014831543,0.0,0.0,0.0,0.0,0.0,0.0
11.572627067565918,0.0,0.0,0.0,0.0,0.0,0.0
11.622880935668945,0.0,0.0,0.0,0.0,0.0,0.0
11.673167943954468,0.0,0.0,0.0,0.0,0.0,0.0
11.723418474197388,0.0,0.0,0.0,0.0,0.0,0.0
11.773778200149536,0.0,0.0,0.0,0.0,0.0,0.0
11.824126720428467,0.0,0.0,0.0,0.0,0.0,0.0
11.874626159667969,0.0,0.0,0.0,0.0,0.0,0.0
11.925035953521729,0.0,0.0,0.0,0.0,0.0,0.0
11.975322723388672,0.0,0.0,0.0,0.0,0.0,0.0
12.025735855102539,0.0,0.0,0.0,0.0,0.0,0.0
12.07615041732788,0.0,0.0,0.0,0.0,0.0,0.0
12.126535654067993,0.0,0.0,0.0,0.0,0.0,0.0
12.176851987838745,0.0,0.0,0.0,0.0,0.0,0.0
12.227091312408447,0.0,0.0,0.0,0.0,0.0,0.0
12.26011061668396,0.0,0.0,0.0,0.0,0.0,0.0
12.916261911392212,0.0,0.0,0.0,0.0,0.0,0.0
12.917511224746704,0.0,0.0,0.0,0.0,0.0,0.0
12.967832088470459,0.0,0.0,0.0,0.0,0.0,0.0
13.018032789230347,0.0,0.0,0.0,0.0,0.0,0.0
13.068361282348633,0.0,0.0,0.0,0.0,0.0,0.0
13.118608236312866,0.0,0.0,0.0,0.0,0.0,0.0
13.168938159942627,0.0,0.0,0.0,0.0,0.0,0.0
13.219226837158203,0.0,0.0,0.0,0.0,0.0,0.0
13.26962423324585,0.0,0.0,0.0,0.0,0.0,0.0
13.319986581802368,0.0,0.0,0.0,0.0,0.0,0.0
13.37035346031189,0.0,0.0,0.0,0.0,0.0,0.0
13.420588731765747,0.0,0.0,0.0,0.0,0.0,0.0
13.47091269493103,0.0,0.0,0.0,0.0,0.0,0.0
13.521275281906128,0.0,0.0,0.0,0.0,0.0,0.0
13.571594953536987,0.0,0.0,0.0,0.0,0.0,0.0
13.62226915359497,0.0,0.0,0.0,0.0,0.0,0.0
13.63748574256897,0.0,0.0,0.0,0.0,0.0,0.0
13.65332293510437,0.0,0.0,0.0,0.0,0.0,0.0
13.66928768157959,0.05664744321256876,0.0,0.0,0.0,0.0,0.0
13.6852548122406,0.06175081618130207,0.0,0.0,0.0,0.0,0.0
13.709416389465332,0.1578841209411621,0.0,0.0,0.0,0.0,0.0
13.725389242172241,0.1629874873906374,0.0,0.0,0.0,0.0,0.0
13.757481336593628,0.0,0.0,0.0,0.0,0.0,0.0
13.77331256866455,0.0,0.0,0.0,0.0,0.0,0.0
13.79751992225647,0.0,0.0,0.0,0.0,0.0,0.0
13.847795009613037,0.0,0.0,0.0,0.0,0.0,0.0
13.898200511932373,0.0,0.0,0.0,0.0,0.0,0.0
13.948489427566528,0.0,0.0,0.0,0.0,0.0,0.0
13.99875020980835,0.0,0.0,0.0,0.0,0.0,0.0
14.049015045166016,0.0,0.0,0.0,0.0,0.0,0.0
14.061366558074951,0.0,0.0,0.0,0.0,0.0,0.0
14.07753324508667,0.0,0.0,0.0,0.0,0.0,-0.06685418915003538
14.093290090560913,0.0,0.0,0.0,0.0,0.0,-0.2390633560717106
14.111018657684326,0.0,0.0,0.0,0.0,0.0,-0.37578627839684486
14.125348091125488,0.0,0.0,0.0,0.0,0.0,-0.38587433472275734
14.149333238601685,0.0,0.0,0.0,0.0,0.0,-0.41625720635056496
14.165532350540161,0.0,0.0,0.0,0.0,0.0,-0.4517434313893318
14.181365489959717,0.0,0.0,0.0,0.0,0.0,-0.30493247881531715
14.197429656982422,0.0,0.0,0.0,0.0,0.0,0.0
14.213444471359253,0.0,0.0,0.0,0.0,0.0,0.0
14.263650894165039,0.0,0.0,0.0,0.0,0.0,0.0
14.285334348678589,0.0,0.0,0.0,0.0,0.0,0.0
14.301315307617188,0.0,0.0,0.0,0.0,0.0,0.30481377616524696
14.325319051742554,0.0,0.0,0.0,0.0,0.0,0.6187305748462677
14.341352701187134,0.0,0.0,0.0,0.0,0.0,0.6491134464740753
14.389431715011597,0.0,0.0,0.0,0.0,0.0,0.4111538268625736
14.413461923599243,0.0,0.0,0.0,0.0,0.0,0.0
14.463916540145874,0.0,0.0,0.0,0.0,0.0,0.0
14.514237642288208,0.0,0.0,0.0,0.0,0.0,0.0
14.564664840698242,0.0,0.0,0.0,0.0,0.0,0.0
14.615176439285278,0.0,0.0,0.0,0.0,0.0,0.0
14.66553521156311,0.0,0.0,0.0,0.0,0.0,0.0
14.71573543548584,0.0,0.0,0.0,0.0,0.0,0.0
14.766165971755981,0.0,0.0,0.0,0.0,0.0,0.0
14.816638946533203,0.0,0.0,0.0,0.0,0.0,0.0
14.86705756187439,0.0,0.0,0.0,0.0,0.0,0.0
14.9172842502594,0.0,0.0,0.0,0.0,0.0,0.0
14.967698335647583,0.0,0.0,0.0,0.0,0.0,0.0
15.017980337142944,0.0,0.0,0.0,0.0,0.0,0.0
15.068286418914795,0.0,0.0,0.0,0.0,0.0,0.0
15.118610858917236,0.0,0.0,0.0,0.0,0.0,0.0
15.168858766555786,0.0,0.0,0.0,0.0,0.0,0.0
15.219120025634766,0.0,0.0,0.0,0.0,0.0,0.0
15.269387483596802,0.0,0.0,0.0,0.0,0.0,0.0
15.319944858551025,0.0,0.0,0.0,0.0,0.0,0.0
15.370290279388428,0.0,0.0,0.0,0.0,0.0,0.0
15.420535564422607,0.0,0.0,0.0,0.0,0.0,0.0
15.470881462097168,0.0,0.0,0.0,0.0,0.0,0.0
15.521225452423096,0.0,0.0,0.0,0.0,0.0,0.0
15.571603775024414,0.0,0.0,0.0,0.0,0.0,0.0
15.62183928489685,0.0,0.0,0.0,0.0,0.0,0.0
15.672125339508057,0.0,0.0,0.0,0.0,0.0,0.0
15.722498655319214,0.0,0.0,0.0,0.0,0.0,0.0
